ID,y
7123,103.55656
7124,95.5406
7127,106.890495
7131,102.46614
7132,98.51016
7133,90.57254
7134,112.718666
7135,91.43895
7136,111.57241
7137,91.99805
7141,99.87138
7144,106.201675
7147,110.34203
7148,94.355354
7150,92.64299
7151,92.37253
7152,106.74312
7154,93.12268
7156,91.779625
7157,104.38422
7159,115.5423
7161,98.73278
7163,93.94943
7164,104.15114
7167,77.05327
7169,104.72128
7170,93.6755
7173,97.33445
7174,105.0734
7177,112.14915
7178,101.665016
7179,94.125984
7180,77.89626
7181,107.085434
7182,94.58954
7184,94.71334
7185,113.58976
7186,90.92555
7187,113.64001
7188,99.996605
7189,110.99226
7191,102.98062
7193,108.10357
7197,93.44466
7199,96.26012
7200,111.13577
7201,91.43895
7204,92.583336
7207,113.09333
7209,109.05406
7210,91.75725
7211,105.61399
7213,90.74088
7214,112.49906
7216,110.82143
7217,101.37293
7220,111.72593
7224,107.52415
7225,96.58148
7226,110.82143
7227,94.21504
7234,113.58976
7236,78.11992
7239,106.272255
7240,93.029236
7242,115.07793
7244,109.84007
7245,90.836685
7247,109.98719
7248,90.71341
7249,115.08003
7250,109.98915
7251,92.55806
7252,112.573654
7253,76.53031
7256,91.45384
7260,92.93136
7261,107.85489
7264,95.82779
7269,112.22782
7270,95.58485
7273,111.59483
7279,95.79055
7281,112.51716
7284,91.04644
7285,103.63306
7286,115.17311
7287,92.19046
7289,93.7068
7292,92.984085
7293,111.62599
7296,96.54561
7297,108.57025
7298,91.25201
7299,109.09524
7301,102.25407
7304,104.1425
7306,108.35582
7308,93.7068
7309,100.56486
7312,93.44659
7313,76.53031
7314,91.75063
7316,93.21031
7319,111.90053
7321,93.52306
7323,93.20971
7324,103.69407
7325,93.239975
7328,99.40283
7330,76.22685
7334,93.239975
7337,113.34822
7338,96.15217
7339,93.63159
7341,91.8988
7342,113.838066
7344,113.24867
7345,108.89924
7347,107.59239
7349,112.51716
7350,95.23754
7353,108.932304
7355,113.93118
7356,92.81668
7357,112.83453
7358,95.73471
7360,93.15337
7363,103.55251
7364,93.26954
7366,97.795296
7368,93.16827
7369,109.259766
7370,90.522484
7373,96.12539
7374,108.768814
7375,95.58975
7377,99.0979
7379,93.58372
7380,114.68821
7382,110.1371
7383,97.36168
7385,101.81733
7386,105.0273
7391,97.04892
7394,92.03389
7396,109.98915
7397,97.64863
7399,92.97131
7400,105.4531
7403,76.41267
7405,108.33378
7408,109.1115
7414,108.87011
7416,99.49395
7417,93.352295
7419,94.53558
7420,98.86311
7421,94.060356
7422,93.37911
7423,101.40873
7425,77.24621
7430,96.31687
7432,95.212
7433,97.45169
7434,109.043655
7436,106.83717
7437,91.32328
7438,105.47869
7440,101.8857
7441,93.48931
7442,112.456924
7445,112.16291
7446,99.97296
7448,108.141266
7450,100.24169
7451,93.68176
7454,105.86904
7455,96.154915
7457,112.60469
7459,99.392
7462,94.56973
7464,93.68176
7465,108.082245
7466,92.27477
7467,103.32546
7469,112.08103
7472,94.3177
7473,107.52415
7479,93.239975
7480,105.37712
7484,111.24326
7491,94.97721
7494,104.07018
7495,96.65549
7501,98.36139
7503,92.02562
7504,99.455055
7505,92.99312
7508,113.44575
7509,91.67979
7510,76.53031
7511,108.78829
7515,97.29812
7516,103.13248
7517,93.40788
7518,102.334946
7519,95.09246
7521,94.08422
7522,102.782814
7524,103.80153
7526,104.92986
7527,91.342834
7528,96.27433
7529,94.25004
7534,111.72608
7537,112.6147
7538,93.346016
7540,95.61952
7541,111.98197
7545,114.84356
7551,109.363434
7553,93.71632
7554,103.28932
7555,95.554085
7561,111.92284
7562,97.212326
7564,94.364365
7565,101.8857
7566,92.454544
7567,100.00879
7569,100.409355
7570,90.62639
7571,113.95019
7572,94.29658
7574,101.91231
7578,108.11782
7579,94.226944
7586,91.96407
7587,79.611694
7590,95.04969
7593,107.52415
7594,94.537575
7595,92.454544
7600,93.52976
7601,127.43597
7602,92.35434
7603,113.16785
7604,91.74712
7606,100.530426
7608,108.740204
7613,76.97036
7615,106.5044
7616,110.10944
7617,112.28074
7618,91.342834
7619,97.68242
7622,94.470055
7623,101.489845
7624,98.80061
7625,102.142944
7626,93.2184
7627,102.08515
7628,77.52099
7631,103.21394
7632,98.469086
7633,97.813156
7634,108.54623
7635,98.83768
7636,110.866905
7637,110.866905
7639,92.31188
7640,76.516
7644,111.13577
7645,91.069466
7648,102.43059
7649,93.67388
7650,107.34591
7652,108.082245
7653,92.43957
7655,93.56018
7659,105.588844
7662,93.14874
7664,90.790764
7666,95.838264
7668,96.016556
7669,110.29025
7670,96.216896
7672,97.93641
7673,108.13826
7678,91.17828
7679,77.21482
7680,104.24142
7683,90.08719
7685,115.17311
7688,94.292206
7690,106.63993
7692,95.30583
7693,90.834755
7695,113.34822
7696,95.18988
7698,95.77844
7699,106.49101
7702,90.64595
7703,111.50711
7704,93.93429
7707,108.78829
7713,77.013405
7715,106.602684
7717,112.4598
7718,94.710304
7719,103.50515
7721,105.29932
7722,95.87158
7725,100.292496
7727,103.99963
7730,79.82213
7733,94.3431
7735,100.95809
7740,111.50711
7741,111.09217
7742,91.313
7744,112.19895
7747,94.49152
7750,76.822655
7752,107.106766
7754,113.04665
7756,107.37564
7757,93.88578
7758,107.46158
7760,104.24142
7761,92.53008
7763,110.07174
7765,91.92612
7767,110.866905
7768,93.4911
7771,96.59932
7773,89.77845
7774,114.43823
7776,106.18811
7779,93.15005
7783,93.10826
7786,102.057755
7787,96.442566
7789,92.49412
7791,94.25004
7793,101.25652
7794,108.75832
7795,98.73027
7799,76.41267
7800,108.467995
7802,93.09786
7805,109.1408
7807,97.40209
7808,94.3595
7811,103.36091
7817,110.10944
7818,98.469086
7819,92.680855
7822,93.358376
7823,107.13932
7825,112.39031
7828,91.849785
7832,92.34264
7833,77.03674
7834,107.413704
7835,98.210625
7837,92.16417
7840,93.05796
7842,91.661606
7843,105.004
7844,94.00904
7846,92.53008
7850,93.149284
7853,111.67803
7855,109.5095
7858,93.17509
7863,109.113625
7865,110.436584
7866,94.49718
7868,88.66539
7869,112.54877
7871,76.85287
7872,98.4061
7874,104.3212
7877,111.01715
7878,91.069466
7879,111.025055
7881,92.38254
7883,94.83047
7885,98.234825
7886,93.71632
7889,96.992905
7890,104.736435
7891,95.315865
7893,93.0366
7894,101.96596
7896,107.34591
7898,106.23433
7901,95.272804
7902,107.59239
7904,107.99608
7905,94.42929
7906,104.773834
7909,94.93682
7910,101.489845
7913,92.03258
7918,110.436584
7919,91.226234
7923,91.63738
7925,91.18399
7927,88.40952
7930,94.796616
7932,93.439926
7933,91.311356
7935,90.916245
7939,104.08953
7942,98.35621
7943,99.754074
7945,101.42981
7946,93.16827
7948,95.62854
7949,107.52415
7950,91.78091
7951,110.866905
7955,102.63208
7959,93.26954
7960,111.50711
7961,92.353455
7962,99.814
7964,104.22213
7965,93.63329
7966,110.7341
7967,102.72636
7968,94.90855
7971,107.07241
7974,91.226234
7976,103.58746
7978,112.015015
7982,111.50711
7983,93.00273
7984,104.982925
7986,91.72264
7989,107.52415
7991,107.59239
7992,106.51419
7993,90.25321
7994,110.436584
7995,92.34264
7997,91.01936
7998,104.982925
7999,110.10944
8002,91.177376
8007,91.85851
8009,95.43378
8011,98.11308
8013,94.89521
8015,106.74769
8017,111.37693
8019,115.17311
8023,99.603676
8024,113.41426
8026,112.25641
8027,95.05156
8029,92.183464
8030,106.50147
8031,91.74662
8033,99.01836
8035,92.63212
8036,107.20609
8039,106.15012
8042,89.57996
8044,92.03443
8046,78.22118
8048,108.51728
8049,94.42929
8050,103.773796
8053,95.75197
8054,90.478615
8059,94.32782
8061,93.09803
8062,103.56801
8064,111.01633
8066,107.88086
8067,93.73942
8068,91.91999
8070,93.17332
8071,111.35451
8072,91.78206
8076,100.61632
8080,90.682304
8081,111.59692
8084,99.86031
8087,112.17883
8089,90.35854
8090,114.44325
8091,104.029625
8094,110.35232
8100,91.1921
8101,93.32189
8110,91.28725
8111,107.59239
8112,99.41418
8115,103.53335
8116,95.04797
8118,111.01633
8121,115.32509
8125,111.25648
8127,113.8519
8128,93.27089
8129,107.63348
8131,93.43807
8138,91.53984
8139,99.33499
8140,94.34774
8141,89.77845
8142,106.06385
8143,109.33475
8145,112.25641
8146,94.764305
8148,109.05406
8153,110.989075
8154,89.9522
8155,113.45428
8161,93.72856
8162,108.18349
8163,91.60209
8166,113.22945
8168,112.22906
8170,93.02168
8172,107.750916
8173,92.13128
8176,103.27796
8179,93.04695
8181,93.18256
8182,116.29239
8184,109.65998
8190,105.79763
8191,94.266655
8194,111.48813
8196,106.25928
8198,112.90661
8199,110.738396
8201,108.69346
8202,95.77132
8207,94.91918
8208,106.614494
8211,111.0912
8214,107.56585
8217,93.50663
8218,109.9561
8222,94.984505
8229,102.9961
8231,99.80692
8233,94.73981
8236,94.65831
8238,115.93152
8240,101.7925
8243,105.10574
8246,114.19386
8250,92.17682
8254,97.113594
8256,78.97484
8257,108.738945
8258,92.56643
8260,94.25159
8261,112.446724
8263,116.362656
8264,93.258995
8267,114.76429
8268,93.56003
8271,96.17026
8272,106.614494
8275,97.47269
8276,96.46739
8277,106.14268
8278,116.988075
8279,91.67853
8280,112.051506
8281,94.77128
8282,109.02205
8287,114.86949
8288,93.887726
8289,114.94047
8294,95.24272
8296,90.562675
8299,109.221054
8302,107.27225
8308,112.28408
8314,99.96906
8315,96.618286
8316,108.2935
8317,100.26338
8319,111.836266
8320,89.1167
8321,116.385216
8323,94.470764
8325,93.964645
8326,111.87602
8328,109.73912
8330,111.112946
8331,92.11333
8332,108.1064
8334,96.98714
8338,93.5899
8339,94.99192
8341,96.26454
8345,108.899345
8346,94.33716
8347,103.77982
8349,95.513535
8351,100.220726
8352,112.32042
8353,109.73912
8355,111.508705
8358,108.89365
8359,109.45731
8360,94.23847
8361,110.45855
8363,100.893234
8364,94.17379
8365,95.124306
8366,102.58439
8370,110.59879
8372,91.633125
8376,95.81146
8377,116.474365
8379,107.35154
8380,93.117676
8381,111.06982
8386,92.12121
8388,101.01017
8389,96.690475
8391,108.91715
8394,97.113594
8396,109.58233
8398,104.96852
8400,112.355354
8401,92.39734
8404,96.26454
8407,95.204185
8408,111.29961
8409,109.826225
8410,104.52197
8411,95.184944
8413,95.98738
8414,108.63309
8416,98.09297
